LineId,Date,Time,Level,Node,Component,Id,Content,EventId,EventTemplate,ParameterList,Message
551,2015-07-30,"16:36:05,149",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,"['Closed', ' ', 'socket', ' ', 'connection', ' ', 'for', ' ', 'client', ' ', '/<*>', ' ', 'which', ' ', 'had', ' ', 'sessionid', ' ', '0x34ed9ac1c1e00a9']",faeda298,Closed socket connection for client /<*> which had sessionid <*>,"['10.10.34.11:41160', '0x34ed9ac1c1e00a9']",Closed socket connection for client /10.10.34.11:41160 which had sessionid 0x34ed9ac1c1e00a9
552,2015-07-30,"17:11:56,508",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,"['Accepted', ' ', 'socket', ' ', 'connection', ' ', 'from', ' ', '/<*>']",c2d2b5cf,Accepted socket connection from /<*>,['10.10.34.12:59359'],Accepted socket connection from /10.10.34.12:59359
553,2015-07-30,"17:22:36,450",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,"['Accepted', ' ', 'socket', ' ', 'connection', ' ', 'from', ' ', '/<*>']",c2d2b5cf,Accepted socket connection from /<*>,['10.10.34.13:54649'],Accepted socket connection from /10.10.34.13:54649
554,2015-07-30,"17:34:50,730",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,"['Accepted', ' ', 'socket', ' ', 'connection', ' ', 'from', ' ', '/<*>']",c2d2b5cf,Accepted socket connection from /<*>,['10.10.34.11:41732'],Accepted socket connection from /10.10.34.11:41732
555,2015-07-30,"17:36:52,812",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,"['caught', ' ', 'end', ' ', 'of', ' ', 'stream', ' ', 'exception']",ecefe136,caught end of stream exception,[],caught end of stream exception
556,2015-07-30,"17:40:45,765",WARN,RecvWorker,1:QuorumCnxManager$RecvWorker,762,"['Connection', ' ', 'broken', ' ', 'for', ' ', 'id', ' ', '<*>', ',', ' ', 'my', ' ', 'id', ' ', '=', ' ', '<*>', ',', ' ', 'error', ' ', '=']",d91560a0,"Connection broken for id <*>, my id = <*>, error =","['1', '3']","Connection broken for id 1, my id = 3, error ="
557,2015-07-30,"17:49:01,419",INFO,CommitProcessor,3:ZooKeeperServer,595,"['Established', ' ', 'session', ' ', '0x34ed9ac1c1e00d1', ' ', 'with', ' ', 'negotiated', ' ', 'timeout', ' ', '<*>', ' ', 'for', ' ', 'client', ' ', '/<*>']",a6705c08,Established session <*> with negotiated timeout <*> for client /<*>,"['0x34ed9ac1c1e00d1', '10000', '10.10.34.11:49255']",Established session 0x34ed9ac1c1e00d1 with negotiated timeout 10000 for client /10.10.34.11:49255
558,2015-07-30,"17:57:38,413",INFO,QuorumPeer[myid=3]/0,0:0:0:0:0:0:0:2181:QuorumPeer,670,['LOOKING'],00078e14,LOOKING,[],LOOKING
559,2015-07-30,"17:57:38,440",INFO,WorkerReceiver[myid=3],FastLeaderElection,542,"['Notification', ':', ' ', '<*>', ' ', '(n.leader)', ',', ' ', '0x100001564', ' ', '(n.zxid)', ',', ' ', '0x3', ' ', '(n.round)', ',', ' ', 'FOLLOWING', ' ', '(n.state)', ',', ' ', '<*>', ' ', '(n.sid)', ',', ' ', '0x2', ' ', '(n.peerEPoch)', ',', ' ', 'FOLLOWING', ' ', '(my', ' ', 'state)']",93a3ce40,"Notification: <*> (n.leader), 0x100001564 (n.zxid), 0x3 (n.round), FOLLOWING (n.state), <*> (n.sid), 0x2 (n.peerEPoch), FOLLOWING (my state)","['3', '3']","Notification: 3 (n.leader), 0x100001564 (n.zxid), 0x3 (n.round), FOLLOWING (n.state), 3 (n.sid), 0x2 (n.peerEPoch), FOLLOWING (my state)"
560,2015-07-30,"17:58:23,837",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,"['Accepted', ' ', 'socket', ' ', 'connection', ' ', 'from', ' ', '/<*>']",c2d2b5cf,Accepted socket connection from /<*>,['10.10.34.13:50180'],Accepted socket connection from /10.10.34.13:50180
561,2015-07-30,"19:19:12,507",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,"['Connection', ' ', 'request', ' ', 'from', ' ', 'old', ' ', 'client', ' ', '/<*>', ';', ' ', 'will', ' ', 'be', ' ', 'dropped', ' ', 'if', ' ', 'server', ' ', 'is', ' ', 'in', ' ', 'r-o', ' ', 'mode']",b9a04571,Connection request from old client /<*>; will be dropped if server is in r-o mode,['10.10.34.11:50716'],Connection request from old client /10.10.34.11:50716; will be dropped if server is in r-o mode
562,2015-07-30,"19:35:00,232",INFO,CommitProcessor,3:ZooKeeperServer,595,"['Established', ' ', 'session', ' ', '0x34ede65503f0025', ' ', 'with', ' ', 'negotiated', ' ', 'timeout', ' ', '<*>', ' ', 'for', ' ', 'client', ' ', '/<*>']",a6705c08,Established session <*> with negotiated timeout <*> for client /<*>,"['0x34ede65503f0025', '10000', '10.10.34.11:50961']",Established session 0x34ede65503f0025 with negotiated timeout 10000 for client /10.10.34.11:50961
563,2015-07-30,"19:35:00,326",INFO,CommitProcessor,3:ZooKeeperServer,595,"['Established', ' ', 'session', ' ', '0x34ede65503f0027', ' ', 'with', ' ', 'negotiated', ' ', 'timeout', ' ', '<*>', ' ', 'for', ' ', 'client', ' ', '/<*>']",a6705c08,Established session <*> with negotiated timeout <*> for client /<*>,"['0x34ede65503f0027', '10000', '10.10.34.12:56359']",Established session 0x34ede65503f0027 with negotiated timeout 10000 for client /10.10.34.12:56359
564,2015-07-30,"19:57:45,009",INFO,CommitProcessor,3:ZooKeeperServer,595,"['Established', ' ', 'session', ' ', '0x34ede65503f002d', ' ', 'with', ' ', 'negotiated', ' ', 'timeout', ' ', '<*>', ' ', 'for', ' ', 'client', ' ', '/<*>']",a6705c08,Established session <*> with negotiated timeout <*> for client /<*>,"['0x34ede65503f002d', '20000', '10.10.34.11:51041']",Established session 0x34ede65503f002d with negotiated timeout 20000 for client /10.10.34.11:51041
565,2015-07-30,"19:57:45,045",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,"['Connection', ' ', 'request', ' ', 'from', ' ', 'old', ' ', 'client', ' ', '/<*>', ';', ' ', 'will', ' ', 'be', ' ', 'dropped', ' ', 'if', ' ', 'server', ' ', 'is', ' ', 'in', ' ', 'r-o', ' ', 'mode']",b9a04571,Connection request from old client /<*>; will be dropped if server is in r-o mode,['10.10.34.11:51043'],Connection request from old client /10.10.34.11:51043; will be dropped if server is in r-o mode
566,2015-07-30,"19:59:02,357",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,"['Client', ' ', 'attempting', ' ', 'to', ' ', 'establish', ' ', 'new', ' ', 'session', ' ', 'at', ' ', '/<*>']",16e13a06,Client attempting to establish new session at /<*>,['10.10.34.11:51097'],Client attempting to establish new session at /10.10.34.11:51097
567,2015-07-30,"19:59:02,549",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,"['Accepted', ' ', 'socket', ' ', 'connection', ' ', 'from', ' ', '/<*>']",c2d2b5cf,Accepted socket connection from /<*>,['10.10.34.13:50224'],Accepted socket connection from /10.10.34.13:50224
568,2015-07-30,"20:06:22,905",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,"['Closed', ' ', 'socket', ' ', 'connection', ' ', 'for', ' ', 'client', ' ', '/<*>', ' ', 'which', ' ', 'had', ' ', 'sessionid', ' ', '0x34ede65503f002f']",faeda298,Closed socket connection for client /<*> which had sessionid <*>,"['10.10.34.11:51097', '0x34ede65503f002f']",Closed socket connection for client /10.10.34.11:51097 which had sessionid 0x34ede65503f002f
569,2015-07-30,"20:06:22,989",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,"['Closed', ' ', 'socket', ' ', 'connection', ' ', 'for', ' ', 'client', ' ', '/<*>', ' ', 'which', ' ', 'had', ' ', 'sessionid', ' ', '0x34ede65503f0030']",faeda298,Closed socket connection for client /<*> which had sessionid <*>,"['10.10.34.12:56372', '0x34ede65503f0030']",Closed socket connection for client /10.10.34.12:56372 which had sessionid 0x34ede65503f0030
570,2015-07-30,"20:14:09,840",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,"['Client', ' ', 'attempting', ' ', 'to', ' ', 'establish', ' ', 'new', ' ', 'session', ' ', 'at', ' ', '/<*>']",16e13a06,Client attempting to establish new session at /<*>,['10.10.34.11:51393'],Client attempting to establish new session at /10.10.34.11:51393
571,2015-07-30,"20:36:32,026",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,"['Connection', ' ', 'request', ' ', 'from', ' ', 'old', ' ', 'client', ' ', '/<*>', ';', ' ', 'will', ' ', 'be', ' ', 'dropped', ' ', 'if', ' ', 'server', ' ', 'is', ' ', 'in', ' ', 'r-o', ' ', 'mode']",b9a04571,Connection request from old client /<*>; will be dropped if server is in r-o mode,['10.10.34.12:56424'],Connection request from old client /10.10.34.12:56424; will be dropped if server is in r-o mode
572,2015-07-30,"20:36:32,135",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,"['Client', ' ', 'attempting', ' ', 'to', ' ', 'establish', ' ', 'new', ' ', 'session', ' ', 'at', ' ', '/<*>']",16e13a06,Client attempting to establish new session at /<*>,['10.10.34.13:50253'],Client attempting to establish new session at /10.10.34.13:50253
573,2015-07-30,"21:01:49,990",INFO,CommitProcessor,3:ZooKeeperServer,595,"['Established', ' ', 'session', ' ', '0x34ede65503f0058', ' ', 'with', ' ', 'negotiated', ' ', 'timeout', ' ', '<*>', ' ', 'for', ' ', 'client', ' ', '/<*>']",a6705c08,Established session <*> with negotiated timeout <*> for client /<*>,"['0x34ede65503f0058', '20000', '10.10.34.11:51967']",Established session 0x34ede65503f0058 with negotiated timeout 20000 for client /10.10.34.11:51967
574,2015-07-30,"23:03:42,330",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,"['caught', ' ', 'end', ' ', 'of', ' ', 'stream', ' ', 'exception']",ecefe136,caught end of stream exception,[],caught end of stream exception
575,2015-07-30,"23:52:53,800",INFO,main,QuorumPeer,933,"['minSessionTimeout', ' ', 'set', ' ', 'to', ' ', '-1']",5bd1f197,minSessionTimeout set to -1,[],minSessionTimeout set to -1
576,2015-07-30,"23:52:57,092",INFO,QuorumPeer[myid=3]/0,0:0:0:0:0:0:0:2181:Environment,100,"['Server', ' ', 'environment', ':', 'os.name', '=', 'Linux']",467d31ff,Server environment:os.name=Linux,[],Server environment:os.name=Linux
577,2015-07-30,"23:52:57,093",INFO,QuorumPeer[myid=3]/0,0:0:0:0:0:0:0:2181:Environment,100,"['Server', ' ', 'environment', ':', 'user.name', '=', 'zookeeper']",17644875,Server environment:user.name=zookeeper,[],Server environment:user.name=zookeeper
578,2015-07-31,"00:02:53,198",INFO,CommitProcessor,3:ZooKeeperServer,595,"['Established', ' ', 'session', ' ', '0x34edfaa9c220002', ' ', 'with', ' ', 'negotiated', ' ', 'timeout', ' ', '<*>', ' ', 'for', ' ', 'client', ' ', '/<*>']",a6705c08,Established session <*> with negotiated timeout <*> for client /<*>,"['0x34edfaa9c220002', '10000', '10.10.34.11:53000']",Established session 0x34edfaa9c220002 with negotiated timeout 10000 for client /10.10.34.11:53000
579,2015-07-31,"00:02:56,431",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,"['Accepted', ' ', 'socket', ' ', 'connection', ' ', 'from', ' ', '/<*>']",c2d2b5cf,Accepted socket connection from /<*>,['10.10.34.24:37975'],Accepted socket connection from /10.10.34.24:37975
580,2015-07-31,"00:02:57,579",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,"['Accepted', ' ', 'socket', ' ', 'connection', ' ', 'from', ' ', '/<*>']",c2d2b5cf,Accepted socket connection from /<*>,['10.10.34.39:51758'],Accepted socket connection from /10.10.34.39:51758
581,2015-07-31,"00:15:23,611",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,"['Closed', ' ', 'socket', ' ', 'connection', ' ', 'for', ' ', 'client', ' ', '/<*>', ' ', 'which', ' ', 'had', ' ', 'sessionid', ' ', '0x34edfaa9c220012']",faeda298,Closed socket connection for client /<*> which had sessionid <*>,"['10.10.34.11:53310', '0x34edfaa9c220012']",Closed socket connection for client /10.10.34.11:53310 which had sessionid 0x34edfaa9c220012
582,2015-07-31,"00:16:12,152",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,"['caught', ' ', 'end', ' ', 'of', ' ', 'stream', ' ', 'exception']",ecefe136,caught end of stream exception,[],caught end of stream exception
583,2015-07-31,"00:17:54,495",INFO,CommitProcessor,3:ZooKeeperServer,595,"['Established', ' ', 'session', ' ', '0x34edfaa9c22001e', ' ', 'with', ' ', 'negotiated', ' ', 'timeout', ' ', '<*>', ' ', 'for', ' ', 'client', ' ', '/<*>']",a6705c08,Established session <*> with negotiated timeout <*> for client /<*>,"['0x34edfaa9c22001e', '10000', '10.10.34.41:51908']",Established session 0x34edfaa9c22001e with negotiated timeout 10000 for client /10.10.34.41:51908
584,2015-07-31,"11:07:41,903",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,"['Closed', ' ', 'socket', ' ', 'connection', ' ', 'for', ' ', 'client', ' ', '/<*>', ' ', 'which', ' ', 'had', ' ', 'sessionid', ' ', '0x34edfaa9c22002d']",faeda298,Closed socket connection for client /<*> which had sessionid <*>,"['10.10.34.13:42060', '0x34edfaa9c22002d']",Closed socket connection for client /10.10.34.13:42060 which had sessionid 0x34edfaa9c22002d
585,2015-07-31,"11:09:00,683",INFO,CommitProcessor,3:ZooKeeperServer,595,"['Established', ' ', 'session', ' ', '0x34edfaa9c22003a', ' ', 'with', ' ', 'negotiated', ' ', 'timeout', ' ', '<*>', ' ', 'for', ' ', 'client', ' ', '/<*>']",a6705c08,Established session <*> with negotiated timeout <*> for client /<*>,"['0x34edfaa9c22003a', '10000', '10.10.34.16:42267']",Established session 0x34edfaa9c22003a with negotiated timeout 10000 for client /10.10.34.16:42267
586,2015-07-31,"11:09:02,264",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,"['Connection', ' ', 'request', ' ', 'from', ' ', 'old', ' ', 'client', ' ', '/<*>', ';', ' ', 'will', ' ', 'be', ' ', 'dropped', ' ', 'if', ' ', 'server', ' ', 'is', ' ', 'in', ' ', 'r-o', ' ', 'mode']",b9a04571,Connection request from old client /<*>; will be dropped if server is in r-o mode,['10.10.34.34:55584'],Connection request from old client /10.10.34.34:55584; will be dropped if server is in r-o mode
587,2015-07-31,"11:09:02,548",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,"['Connection', ' ', 'request', ' ', 'from', ' ', 'old', ' ', 'client', ' ', '/<*>', ';', ' ', 'will', ' ', 'be', ' ', 'dropped', ' ', 'if', ' ', 'server', ' ', 'is', ' ', 'in', ' ', 'r-o', ' ', 'mode']",b9a04571,Connection request from old client /<*>; will be dropped if server is in r-o mode,['10.10.34.37:34701'],Connection request from old client /10.10.34.37:34701; will be dropped if server is in r-o mode
588,2015-07-31,"15:15:17,186",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,"['Received', ' ', 'connection', ' ', 'request', ' ', '/<*>']",f4cc9d27,Received connection request /<*>,['10.10.34.11:53230'],Received connection request /10.10.34.11:53230
589,2015-07-31,"15:36:23,686",INFO,main,QuorumPeer,933,"['minSessionTimeout', ' ', 'set', ' ', 'to', ' ', '-1']",5bd1f197,minSessionTimeout set to -1,[],minSessionTimeout set to -1
590,2015-07-31,"15:36:23,865",INFO,QuorumPeer[myid=3]/0,0:0:0:0:0:0:0:2181:Environment,100,"['Server', ' ', 'environment', ':', 'java.home', '=', '/usr/lib/jvm/java-7-openjdk-amd64/jre']",73fdf93d,Server environment:<*>=<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*>,"['java.home', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/usr/lib/jvm/java-7-openjdk-amd64/jre']",Server environment:java.home=/usr/lib/jvm/java-7-openjdk-amd64/jre
591,2015-07-31,"15:36:23,884",INFO,QuorumPeer[myid=3]/0,0:0:0:0:0:0:0:2181:Learner,325,"['Getting', ' ', 'a', ' ', 'snapshot', ' ', 'from', ' ', 'leader']",4c5926a1,Getting a snapshot from leader,[],Getting a snapshot from leader
592,2015-07-31,"21:24:18,366",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,"['Closed', ' ', 'socket', ' ', 'connection', ' ', 'for', ' ', 'client', ' ', '/<*>', ' ', 'which', ' ', 'had', ' ', 'sessionid', ' ', '0x34ee30a5c530018']",faeda298,Closed socket connection for client /<*> which had sessionid <*>,"['10.10.34.11:59186', '0x34ee30a5c530018']",Closed socket connection for client /10.10.34.11:59186 which had sessionid 0x34ee30a5c530018
593,2015-07-31,"21:32:18,447",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,"['Accepted', ' ', 'socket', ' ', 'connection', ' ', 'from', ' ', '/<*>']",c2d2b5cf,Accepted socket connection from /<*>,['10.10.34.23:51828'],Accepted socket connection from /10.10.34.23:51828
594,2015-07-31,"21:32:19,994",INFO,CommitProcessor,3:ZooKeeperServer,595,"['Established', ' ', 'session', ' ', '0x34ee30a5c53002b', ' ', 'with', ' ', 'negotiated', ' ', 'timeout', ' ', '<*>', ' ', 'for', ' ', 'client', ' ', '/<*>']",a6705c08,Established session <*> with negotiated timeout <*> for client /<*>,"['0x34ee30a5c53002b', '10000', '10.10.34.42:37429']",Established session 0x34ee30a5c53002b with negotiated timeout 10000 for client /10.10.34.42:37429
595,2015-08-07,"07:27:46,402",INFO,WorkerReceiver[myid=3],FastLeaderElection,542,"['Notification', ':', ' ', '<*>', ' ', '(n.leader)', ',', ' ', '0x700000197', ' ', '(n.zxid)', ',', ' ', '0x1', ' ', '(n.round)', ',', ' ', 'LOOKING', ' ', '(n.state)', ',', ' ', '<*>', ' ', '(n.sid)', ',', ' ', '0x7', ' ', '(n.peerEPoch)', ',', ' ', 'LOOKING', ' ', '(my', ' ', 'state)']",b071c188,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), LOOKING (n.state), <*> (n.sid), <*> (n.peerEPoch), LOOKING (my state)","['3', '0x700000197', '0x1', '3', '0x7']","Notification: 3 (n.leader), 0x700000197 (n.zxid), 0x1 (n.round), LOOKING (n.state), 3 (n.sid), 0x7 (n.peerEPoch), LOOKING (my state)"
596,2015-08-10,"17:52:39,698",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,"['Client', ' ', 'attempting', ' ', 'to', ' ', 'establish', ' ', 'new', ' ', 'session', ' ', 'at', ' ', '/<*>']",16e13a06,Client attempting to establish new session at /<*>,['10.10.34.13:58180'],Client attempting to establish new session at /10.10.34.13:58180
597,2015-08-10,"17:53:14,914",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,"['Closed', ' ', 'socket', ' ', 'connection', ' ', 'for', ' ', 'client', ' ', '/<*>', ' ', 'which', ' ', 'had', ' ', 'sessionid', ' ', '0x34f0557885e0002']",faeda298,Closed socket connection for client /<*> which had sessionid <*>,"['10.10.34.12:33342', '0x34f0557885e0002']",Closed socket connection for client /10.10.34.12:33342 which had sessionid 0x34f0557885e0002
598,2015-08-10,"17:53:16,001",INFO,SessionTracker,ZooKeeperServer,325,"['Expiring', ' ', 'session', ' ', '0x14f05578bd80006', ',', ' ', 'timeout', ' ', 'of', ' ', '10000ms', ' ', 'exceeded']",5693b05a,"Expiring session <*>, timeout of 10000ms exceeded",['0x14f05578bd80006'],"Expiring session 0x14f05578bd80006, timeout of 10000ms exceeded"
599,2015-08-10,"18:12:34,001",INFO,SessionTracker,ZooKeeperServer,325,"['Expiring', ' ', 'session', ' ', '0x14f05578bd8000f', ',', ' ', 'timeout', ' ', 'of', ' ', '10000ms', ' ', 'exceeded']",5693b05a,"Expiring session <*>, timeout of 10000ms exceeded",['0x14f05578bd8000f'],"Expiring session 0x14f05578bd8000f, timeout of 10000ms exceeded"
600,2015-08-10,"18:12:34,004",INFO,ProcessThread(sid,3 cport:-1)::PrepRequestProcessor,476,"['Processed', ' ', 'session', ' ', 'termination', ' ', 'for', ' ', 'sessionid', ':', ' ', '0x24f0557806a0010']",61a003ea,Processed session termination for sessionid: <*>,['0x24f0557806a0010'],Processed session termination for sessionid: 0x24f0557806a0010
